Element Type,OS,Label,Value,Accessibility Label,SnapshotId,Coordinates,screenshot_url,element_udid,package_name,highlighted_image
android.widget.ImageView,android,,,,317161,"{""x"":88.333,""y"":72.792,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-8e3c049d.jpeg,1388943-d00874f1-ac3c-4d78-a190-292cce96bed6,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317161_1388943-d00874f1-ac3c-4d78-a190-292cce96bed6.jpeg
android.widget.ImageView,android,,,,317161,"{""x"":88.333,""y"":78.792,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-8e3c049d.jpeg,1396631-90650b1b-2c49-4c61-9d8b-b3799550540e,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317161_1396631-90650b1b-2c49-4c61-9d8b-b3799550540e.jpeg
android.widget.ImageView,android,,,,316811,"{""x"":67.037,""y"":91.667,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/54cf81bdf2a821b59044f5bb0e64f1aadb7f4c14/screenshot-2b09425a.jpeg,68549-9c7c5d46-899a-4c10-9b68-fe4cae4bcf93,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316811_68549-9c7c5d46-899a-4c10-9b68-fe4cae4bcf93.jpeg
android.widget.ImageView,android,,,,316811,"{""x"":87.037,""y"":91.708,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/54cf81bdf2a821b59044f5bb0e64f1aadb7f4c14/screenshot-2b09425a.jpeg,73354-c69284cc-c540-435f-bb74-fda124098702,,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/316811_73354-c69284cc-c540-435f-bb74-fda124098702.jpeg
android.widget.ImageView,android,,,Back,317165,"{""x"":3.333,""y"":7.083,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5854757-dc0c92bf-7707-4218-ad85-4eb513ff406e,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5854757-dc0c92bf-7707-4218-ad85-4eb513ff406e.jpeg
android.widget.ImageView,android,,,Back,317163,"{""x"":3.333,""y"":7.083,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3831828-a065c541-66e9-4302-9ee2-a9b5287616f2,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3831828-a065c541-66e9-4302-9ee2-a9b5287616f2.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":86.667,""y"":7.833,""height"":4.5,""width"":10.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3835672-e39f8a52-459a-46bb-b14b-3b54fdb42fa8,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3835672-e39f8a52-459a-46bb-b14b-3b54fdb42fa8.jpeg
android.widget.ImageView,android,,,,317165,"{""x"":88.333,""y"":26.667,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5873016-57a37429-51be-4369-b170-1beb6d95b428,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5873016-57a37429-51be-4369-b170-1beb6d95b428.jpeg
android.widget.ImageView,android,,,,317165,"{""x"":88.333,""y"":34.375,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5878782-1464c99f-1143-4d35-905f-fd743b590fed,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5878782-1464c99f-1143-4d35-905f-fd743b590fed.jpeg
android.widget.ImageView,android,,,,317165,"{""x"":88.333,""y"":59.0,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5893197-4eac764e-fcc9-4ada-a992-9574dee9811f,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5893197-4eac764e-fcc9-4ada-a992-9574dee9811f.jpeg
android.widget.ImageView,android,,,,317165,"{""x"":88.333,""y"":66.708,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5898002-b806430c-b602-44d0-ba37-43585fc7b687,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5898002-b806430c-b602-44d0-ba37-43585fc7b687.jpeg
android.widget.ImageView,android,,,,317165,"{""x"":88.333,""y"":74.417,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-71ffbf55.jpeg,5902807-13e7bd24-25b4-48b1-a497-f422734def39,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317165_5902807-13e7bd24-25b4-48b1-a497-f422734def39.jpeg
android.widget.ImageView,android,,,show password,317163,"{""x"":86.667,""y"":11.583,""height"":1.083,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3922162-e06434ed-a3e3-4247-a40b-7b5262b70289,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3922162-e06434ed-a3e3-4247-a40b-7b5262b70289.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":16.542,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3928889-1e1bbc0b-a238-4449-8e9b-935900be04a4,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3928889-1e1bbc0b-a238-4449-8e9b-935900be04a4.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":22.542,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3932733-c2885c7f-bae8-4d9a-9c79-cbbc9652e845,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3932733-c2885c7f-bae8-4d9a-9c79-cbbc9652e845.jpeg
android.widget.ImageView,android,,,Back,317160,"{""x"":3.333,""y"":7.083,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-524c747c.jpeg,612441-22221a7b-70dd-419f-8418-f936eb333623,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317160_612441-22221a7b-70dd-419f-8418-f936eb333623.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":37.958,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3939460-217da9d3-a8c0-42af-89cf-de0a8a7f231f,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3939460-217da9d3-a8c0-42af-89cf-de0a8a7f231f.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":43.958,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3943304-3453aaf6-cbc4-4243-811c-725f8c935562,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3943304-3453aaf6-cbc4-4243-811c-725f8c935562.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":49.958,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3950992-05c14f62-2295-4c28-bad7-0720427e48a8,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3950992-05c14f62-2295-4c28-bad7-0720427e48a8.jpeg
android.widget.ImageView,android,,,Back,317162,"{""x"":3.333,""y"":7.083,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2414341-ae6d466c-6978-4a4d-a16f-d53f5f05beec,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2414341-ae6d466c-6978-4a4d-a16f-d53f5f05beec.jpeg
android.widget.ImageView,android,,,Back,317164,"{""x"":3.333,""y"":7.083,""height"":6.0,""width"":13.333}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5475150-3225e205-12c1-4cf2-8d8c-ebd73534448d,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5475150-3225e205-12c1-4cf2-8d8c-ebd73534448d.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":86.667,""y"":7.833,""height"":4.5,""width"":10.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2418185-87557cef-58a5-4358-a4c8-7565a4f5d3c5,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2418185-87557cef-58a5-4358-a4c8-7565a4f5d3c5.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":23.241,""y"":71.125,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3958680-72019fd2-d2a5-4587-a4ba-48de69687e07,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3958680-72019fd2-d2a5-4587-a4ba-48de69687e07.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":6.667,""y"":18.708,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5487643-e4947fe2-060e-4647-a4e4-fca0a4106dc8,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5487643-e4947fe2-060e-4647-a4e4-fca0a4106dc8.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":88.333,""y"":42.042,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5494370-f2ff5d5f-ac77-4084-80ec-2d949ea44620,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5494370-f2ff5d5f-ac77-4084-80ec-2d949ea44620.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":88.333,""y"":48.042,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5498214-06ed43e8-e462-4407-8450-3d9bf6177b56,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5498214-06ed43e8-e462-4407-8450-3d9bf6177b56.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":86.667,""y"":22.625,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2452781-d2f7bd3c-aaec-4a42-8495-ca9e25e220ca,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2452781-d2f7bd3c-aaec-4a42-8495-ca9e25e220ca.jpeg
android.widget.ImageView,android,,,,317163,"{""x"":88.333,""y"":89.875,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-ec71dc43.jpeg,3964446-10ae9537-2f7c-407b-92bc-ebd84c4cf585,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317163_3964446-10ae9537-2f7c-407b-92bc-ebd84c4cf585.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":88.333,""y"":54.042,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5502058-d68a440a-1626-4858-9ac5-d740a5ea6e48,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5502058-d68a440a-1626-4858-9ac5-d740a5ea6e48.jpeg
android.widget.ImageView,android,,,show password,317162,"{""x"":86.667,""y"":29.375,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2463352-aa31ea73-6b48-496b-ac7c-fbb998bf4a4e,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2463352-aa31ea73-6b48-496b-ac7c-fbb998bf4a4e.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":88.333,""y"":60.042,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5509746-1a722560-78ec-49f9-9f59-dda38dcbb5f4,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5509746-1a722560-78ec-49f9-9f59-dda38dcbb5f4.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":88.333,""y"":36.25,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2470079-3f722fb0-844d-47b0-875d-95536722a020,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2470079-3f722fb0-844d-47b0-875d-95536722a020.jpeg
android.widget.ImageView,android,,,,317164,"{""x"":88.333,""y"":73.958,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-2e223a90.jpeg,5515512-6199c3b2-c0a7-4264-a7c1-8592d7db6971,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317164_5515512-6199c3b2-c0a7-4264-a7c1-8592d7db6971.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":88.333,""y"":42.25,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2473923-4fd041f7-1d01-4bf8-9591-84c1bd0ca63f,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2473923-4fd041f7-1d01-4bf8-9591-84c1bd0ca63f.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":86.667,""y"":65.875,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2494104-d98115d9-a9fc-4f56-8145-e31db4fa6730,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2494104-d98115d9-a9fc-4f56-8145-e31db4fa6730.jpeg
android.widget.ImageView,android,,,show password,317162,"{""x"":86.667,""y"":72.625,""height"":3.0,""width"":6.667}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2504675-003ab00a-b27f-4a04-96c6-04bbf83445f0,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2504675-003ab00a-b27f-4a04-96c6-04bbf83445f0.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":88.333,""y"":79.5,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2511402-4c66df35-d3de-47e6-9853-4238785f3c80,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2511402-4c66df35-d3de-47e6-9853-4238785f3c80.jpeg
android.widget.ImageView,android,,,,317162,"{""x"":88.333,""y"":85.5,""height"":2.25,""width"":5.0}",https://app-accessibility-assets.browserstack.com/553d5f689d8efe313914f0fc6d2fba74a8cbfa71/screenshot-764779ef.jpeg,2515246-964cfd8e-c3cc-4745-a7dc-e5113857bdfd,de.telekom.android.customercenter.staging,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317162_2515246-964cfd8e-c3cc-4745-a7dc-e5113857bdfd.jpeg
android.widget.ImageView,android,,,Options,317268,"{""x"":90.0,""y"":7.792,""height"":3.5,""width"":7.778}",https://app-accessibility-assets.browserstack.com/579ffbe234eb404df8a18312bec81e202baf8431/screenshot-4b09179a.jpeg,51404-824ddb8f-5ab8-4062-ba20-07e5d3f20df0,com.android.vending,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317268_51404-824ddb8f-5ab8-4062-ba20-07e5d3f20df0.jpeg
android.widget.ImageView,android,,,,317268,"{""x"":38.333,""y"":32.958,""height"":10.5,""width"":23.333}",https://app-accessibility-assets.browserstack.com/579ffbe234eb404df8a18312bec81e202baf8431/screenshot-4b09179a.jpeg,46599-c60a959b-5b47-41ad-a35f-79a5846779d7,com.android.vending,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317268_46599-c60a959b-5b47-41ad-a35f-79a5846779d7.jpeg
android.widget.ImageView,android,,,,317268,"{""x"":29.352,""y"":47.167,""height"":3.5,""width"":41.296}",https://app-accessibility-assets.browserstack.com/579ffbe234eb404df8a18312bec81e202baf8431/screenshot-4b09179a.jpeg,47560-339fb153-6d05-4aab-945f-9506b50b0227,com.android.vending,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317268_47560-339fb153-6d05-4aab-945f-9506b50b0227.jpeg
android.widget.ImageView,android,,,Back,317467,"{""x"":2.963,""y"":8.833,""height"":5.25,""width"":11.667}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2398921-adc2f8df-ab5e-4a76-9cf8-8ea0f77c052b,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2398921-adc2f8df-ab5e-4a76-9cf8-8ea0f77c052b.jpeg
android.widget.ImageView,android,,,,317467,"{""x"":5.833,""y"":19.042,""height"":2.625,""width"":5.833}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2411414-e1276bff-25e8-4975-8312-e821752120da,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2411414-e1276bff-25e8-4975-8312-e821752120da.jpeg
android.widget.ImageView,android,,,,317467,"{""x"":89.815,""y"":39.583,""height"":1.958,""width"":4.352}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2418141-97297041-0aa4-4b7d-85b4-20d69716702d,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2418141-97297041-0aa4-4b7d-85b4-20d69716702d.jpeg
android.widget.ImageView,android,,,,317467,"{""x"":89.815,""y"":44.833,""height"":1.958,""width"":4.352}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2421985-58cc4d27-a0bc-467d-92ea-e7141f4e8ac1,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2421985-58cc4d27-a0bc-467d-92ea-e7141f4e8ac1.jpeg
android.widget.ImageView,android,,,,317467,"{""x"":89.815,""y"":50.083,""height"":1.958,""width"":4.352}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2425829-365a86c2-df5e-45ef-b08f-4788c2d1d421,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2425829-365a86c2-df5e-45ef-b08f-4788c2d1d421.jpeg
android.widget.ImageView,android,,,,317467,"{""x"":89.815,""y"":55.333,""height"":1.958,""width"":4.352}",https://app-accessibility-assets.browserstack.com/d586f98b35cc420adbcfade2362e30213f91d0e4/screenshot-25ae9de6.jpeg,2433517-a8d3f0bb-95a9-4cc6-a384-b42792c30261,de.telekom.android.customercenter.prod,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317467_2433517-a8d3f0bb-95a9-4cc6-a384-b42792c30261.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":27.542,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,111892-f96a97f1-18e2-462f-bae8-3b18a562e12f,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_111892-f96a97f1-18e2-462f-bae8-3b18a562e12f.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":34.667,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,115736-6b815a51-6f2d-4433-881c-8eb4919852d7,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_115736-6b815a51-6f2d-4433-881c-8eb4919852d7.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":41.792,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,119580-5c1ce35b-2ea1-4bc5-b5de-243ced01f67c,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_119580-5c1ce35b-2ea1-4bc5-b5de-243ced01f67c.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":48.917,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,123424-a4ff448d-dc9d-4a56-8af0-fcab01b6c471,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_123424-a4ff448d-dc9d-4a56-8af0-fcab01b6c471.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":56.042,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,127268-6d284f61-25d4-42eb-9f25-eaf3ef8e0b8d,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_127268-6d284f61-25d4-42eb-9f25-eaf3ef8e0b8d.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":63.167,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,131112-d748de79-45c4-470e-a6bd-3d6c082faf3f,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_131112-d748de79-45c4-470e-a6bd-3d6c082faf3f.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":70.292,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,134956-d3ae649d-d5f1-46f9-81d4-60bc20f273c0,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_134956-d3ae649d-d5f1-46f9-81d4-60bc20f273c0.jpeg
android.widget.ImageView,android,,,,317630,"{""x"":5.833,""y"":77.417,""height"":1.958,""width"":5.833}",https://app-accessibility-assets.browserstack.com/260c02f8bdc59328b7f97ffa5fa00897558dc734/screenshot-2cd8f635.jpeg,138800-8f7a008f-03c2-41d6-aaea-5fc125525669,com.deichmann.deichmannapp.qa.debug,https://raw.githubusercontent.com/SumanReddy18/aihelper/main/imagesOfText/images-with-text/output/newFullTB/317630_138800-8f7a008f-03c2-41d6-aaea-5fc125525669.jpeg
